LONGITUDE VZ	LATITUDE VZ	GLOBALID	REQUESTTYPE	REQUESTDATE	STREETSEGID	COMMENTS	USERTYPE
-77.01617649	38.90576241	{38EE5E09-1470-4A7F-855C-B212102C80C7}	Other Driving Issue	2015-07-01T16:11:28.000Z	1457	Cars frequently drive the wrong way south on 4th street into the intersection to cut around traffic getting onto the 395 ramp. This dangerous for pedestrians and drivers alike.	Pedestrian
-77.02599077	38.90858012	{F0134993-8FC1-4BDE-8040-5067ED04C7A9}	Other Driving Issue	2015-07-01T16:11:59.000Z	3530	Lack of stop sign on 10th St. in southbound direction creates unsafe situation for crossing pedestrians and traffic.	Car Driver
-76.99024396	38.8822574	{2429EB24-B361-4183-B9B0-8F24A74FE9BC}	Not enough time to cross	2015-07-01T16:12:09.000Z	8540		Pedestrian
-76.99153247	38.88281168	{774E5560-6C52-406C-A840-843E00F56121}	Not enough time to cross	2015-07-01T16:12:20.000Z	9797		Pedestrian
-76.99264675	38.88325022	{D0924711-FE27-4AC6-9324-EB3D37B1787F}	Not enough time to cross	2015-07-01T16:12:30.000Z	9922		Pedestrian
-77.03196433	38.89042417	{35261BF7-63AA-4B12-B4BD-D7F24ED9FEF8}	Not enough time to cross	2015-07-01T16:12:40.000Z	7952	There is not enough time to cross here and then you have to compete against all of the cars that are turning. This is much worse because of the construction of the Museum of African American History which has closed off the north sidewalk.	Pedestrian
-76.99376354	38.8836979	{EE3A25CB-DF2C-4255-8C1E-23DEBB445F53}	Not enough time to cross	2015-07-01T16:12:43.000Z	9692		Pedestrian
-77.03289778	38.89907688	{C863A7DB-C59D-4684-8BCF-BA5E163A186E}	Other Biking Issue	2015-07-01T16:13:14.000Z	732	Tourist motor coaches regularly block the bike lane.	Biker
-77.0417071	38.89960168	{0E2854ED-8897-49EF-968F-98643CED961A}	Red light running	2015-07-01T16:13:57.000Z	11282	Really bad in the morning by north bound cars.	Biker
-77.04346479	38.90020981	{9EACF5E2-C50B-427E-92D8-28E1B0635207}	Failure to stop for pedestrians	2015-07-01T16:15:11.000Z	7625	The cars going left onto H St often push through huge pedestrian crowds.	Pedestrian
-77.03949478	38.88836121	{BA05B2F1-E42D-4A4E-AB8B-E4E9FC92EBA3}	Other Walking Issue	2015-07-01T16:15:56.000Z	11101	"Button for pedestrians to press is behind a fence on the west side of 17th street. Once the fence is removed after the 4th of July, the button is still out of reach for a wheelchair user on the sidewalk."	Pedestrian
-77.04346326	38.89691175	{E8CF487E-8104-4C3E-9715-300607188D63}	Speeding	2015-07-01T16:16:18.000Z	4139	Cars speed here during afternoon rush. Very dangerous for bikes.	Biker
-77.04346834	38.89598657	{7CC2E658-3FB9-462B-96AA-D3B5C8C0598B}	Failure to stop for pedestrians	2015-07-01T16:17:11.000Z	1971	Cars turning right onto Constitution do not yield to pedestrians.	Pedestrian
-77.04348092	38.89216907	{FD32FA3D-0416-4C74-9831-1B69797592A5}	Failure to stop for pedestrians	2015-07-01T16:18:22.000Z	13163	Cars turning right do not yield to pedestrians.	Pedestrian
-77.01951564	38.88877841	{6B1556D9-7657-4CA4-8762-432E3635D98F}	Speeding	2015-07-01T16:19:34.000Z	1645	Cars and buses go way over the 15 mph speed limit.	Biker
-77.01529789	38.93988288	{F8C00998-7DDD-408E-A0A0-9900F0CB3CF8}	Other Driving Issue	2015-07-01T16:19:55.000Z	3736	Rock Creek Church Road NW needs lane markings across the intersections with 3rd Street and Shepherd Street in order to guide drivers traveling southwest along the roadway.  Dangerous to enter/exit vehicles parked along the roadway without these lanes	Pedestrian
-77.01995621	38.94316869	{A742FC8F-3E7B-43C1-AD98-868AC006C0B5}	Failure to stop for pedestrians	2015-07-01T16:21:03.000Z	6631	Vehicles speed around circle and even around cars stopped for pedestrians in crosswalk.  need to narrow the circle to only one lane.	Pedestrian
-77.04348424	38.89419809	{8B97A635-8018-481B-A45D-8B186BBB3309}	Speeding	2015-06-30T23:00:28.000Z	679	Car drivers barrel down 19th St well above the legal speed limit.	Pedestrian
-77.01956365	38.94362552	{B790A75B-D589-46A9-97AF-2DB268257F53}	Failure to stop for pedestrians	2015-07-01T16:21:15.000Z	11205	Vehicles speed around circle and even around cars stopped for pedestrians in crosswalk.  need to narrow the circle to only one lane.	Pedestrian
-77.01878811	38.94354416	{63863400-A5C7-4089-B4EF-53AA39FE2098}	Failure to stop for pedestrians	2015-07-01T16:21:29.000Z	9255	Vehicles speed around circle and even around cars stopped for pedestrians in crosswalk.  need to narrow the circle to only one lane.	Pedestrian
-77.01906234	38.94260311	{51FB5E1C-3F7C-4A11-84BC-8654A579874E}	Failure to stop for pedestrians	2015-07-01T16:21:52.000Z	3611	Vehicles speed around circle and even around cars stopped for pedestrians in crosswalk.  need to narrow the circle to only one lane.	Pedestrian
-77.01978346	38.94275803	{39360123-5B45-49B4-BBFF-C072F8682B3D}	Failure to stop for pedestrians	2015-07-01T16:22:16.000Z	1835	Vehicles speed around circle and even around cars stopped for pedestrians in crosswalk.  need to narrow the circle to only one lane.	Pedestrian
-77.03196477	38.89013146	{D423AE3A-1E21-4877-B360-C82A4D807C89}	Speeding	2015-07-01T16:23:03.000Z	7952	Cars go way too fast here in the afternoon.	Biker
-76.98614781	38.88010232	{DBCE5EA5-AF90-4845-8C8D-2A39E1914BB1}	Failure to stop for pedestrians	2015-07-01T16:24:08.000Z	4000		Pedestrian
-76.98076976	38.8829608	{9F58F58D-0A07-4523-B08F-FBCD92CEC436}	Failure to stop for pedestrians	2015-07-01T16:25:25.000Z	13019		Pedestrian
-76.98076824	38.88439727	{FA84A366-F337-47B3-A352-77817E980E35}	Speeding	2015-07-01T16:25:45.000Z	12394		Pedestrian
-76.99153519	38.89201705	{6403B928-F3DB-4148-8855-7591E9AF4A26}	Speeding	2015-07-01T16:26:45.000Z	12335	The light timing here encourages drivers heading south to speed between the light at C & 11th NE and the light at Constitution & 11th NE. Change the timing. Or better yet replace the 11th & Const light with a stop sign.	Car Driver
-77.01892716	38.90498579	{519A5EB6-2B49-4F21-8968-78FCDA89AD2F}	Cyclist behavior	2015-07-01T16:27:11.000Z	6624	Bicyclists often go the wrong way down this one way street during the morning rush hour.	Biker
-77.03947836	38.8910334	{CBACA6FA-8AC2-4916-B34C-1E368217B189}	Speeding	2015-07-01T16:28:13.000Z	7231	Cars on this stretch are either stopped or speeding.	Biker
-76.98349946	38.88127236	{6518C23D-FCDB-410B-9F3F-B3B5C6F7D434}	Failure to stop for pedestrians	2015-07-01T16:28:24.000Z	12736	Cars turning onto westbound G St SE have a stop sign but rarely stop because they're coming off a green light right before that at Kentucky.	Pedestrian
-77.00768002	38.89745472	{5DBEBA0A-33F8-42E6-80CC-593A7F5FCA05}	Long wait to cross	2015-07-01T16:29:16.000Z	9000	"The light cycles between 1st, union station garage, bike lane north, and pedestrian crossing. Each segment has a short time to cross, so peds, cars, and bikes regularly ignore the light."	Pedestrian
-77.04928056	38.90226193	{BEF17B9C-E9F2-4CD4-B9C3-3BBAA0B80D86}	Long wait to cross	2015-07-01T16:30:46.000Z	10281	"To get from K Street to Washington Circle, you have to wait at four different lights and you have to zig zag back and forth in an irrational manner."	Pedestrian
-77.05815231	38.93553952	{49844A05-A0B2-458A-92CB-3C32D6FC21A9}	Speeding	2015-07-01T16:31:05.000Z	11383	The service lane means that pedestrians have only a very short signal to cross Ordway and go from the metro to the Cleveland Park shopping strip.  The direction traffic comes from is confusing and many cars speed to beat the long light	Pedestrian
-77.03457017	38.90656612	{9261FA41-9EF0-457A-97F6-E3A1D66C4093}	Blocking the crosswalk	2015-07-01T16:31:42.000Z	746		Biker
-77.00057867	38.88271043	{AA8C5110-F030-4303-9511-FD62ED28B14B}	Stop sign running	2015-07-01T17:13:36.000Z	769	Cars don''t always stop for both pedestrians and cyclists.	Biker
-77.01735048	38.94680319	{6E38B5AE-CFA0-41DC-8BA9-6FC91D573AD0}	Speeding	2015-07-01T17:14:07.000Z	779	"The driveway is twice as wide as the alley itself. Cars treat this like a freeway on-ramp, which is unsafe. The driveway was also repaved and has this awkwardly steep angle on one section so this part could just be totally removed."	Pedestrian
-77.02294606	38.91188604	{910313B4-12EB-4357-B0AB-A6BE462D2152}	Failure to stop for pedestrians	2015-07-01T17:14:16.000Z	1923	i've crossed this intersection everyday for years and not once seen a driver yield for pedestrians at the crosswalk	Pedestrian
-77.00470391	38.86112006	{9D2259DF-29CA-40F6-A840-35E3B031D940}	Other Biking Issue	2015-07-01T17:14:06.000Z	376	JBAB has decided to use automatic gates that will not detect bikes. This forces bikers to enter using the pedestrian gate and then re-enter traffic on the other side.	Biker
-77.0237123	38.91694876	{ABE16033-8C4B-4985-8232-191D75BFE49E}	Speeding	2015-07-01T17:15:14.000Z	11751	so. much. speeding.	Pedestrian
-77.02331813	38.93765173	{C186ACBE-E3F2-4069-8BBC-9B6EACF3402D}	Failure to stop for pedestrians	2015-07-01T17:18:49.000Z	11918	"Sometimes pedestrians have to wait a minute or more for cars to stop here. And even when south-bound cars get caught at the light with Georgia Ave, drivers pile into the crosswalk, leaving tiny spaces for pedestrians to scoot through."	Pedestrian
-77.0233082	38.9295943	{570F7D39-E4E1-4124-8150-7C534FBD61E0}	Speeding	2015-07-01T17:19:40.000Z	11180	"speeding. erratic driving. no enforcement. someone was killed here recently, still, nothing."	Pedestrian
-77.00727881	38.91696349	{854B7CD5-1644-460D-8742-7966181DDAEC}	Speeding	2015-07-01T17:20:21.000Z	10620	Lots of foot traffic at this intersection crossing Lincoln on U St headed to/from Bloomingdale shops. Cars on Lincoln tend to fly through the intersection (trying to make the light at RI) and don't see pedestrians until it's late to slow down.	Pedestrian
-77.02916095	38.91700784	{72C33016-7BE9-4537-B4E8-9096FC24C398}	Other Driving Issue	2015-07-01T17:21:50.000Z	7819	U street from 16 to 9 sure would make a nice pedestrian mall	Pedestrian
-77.01293415	38.95229969	{7A6FDBB4-B219-46DD-B46F-89946B208EDC}	Poor visibility	2015-07-01T17:23:00.000Z	11041	Impossible for a car exiting this alley to see traffic that's coming down Gallatin from across New Hampshire. There should be no street parking between the alley and the light on the North side of the street.	Car Driver
-77.00906609	38.91681103	{9623A6B1-C3D1-4C42-A330-437E82CB6BC4}	Speeding	2015-07-01T17:24:01.000Z	4878	Lots of foot traffic at this intersection crossing N Cap on RI Ave headed to/from Bloomingdale shops. It's an unpleasant intersection - I've had several near misses with cars racing to make left turns from RI to N Cap. Accidents are too common here.	Pedestrian
-76.99747538	38.92083942	{A52B6E1C-DAD8-45FF-A70E-A75D678FF6E7}	Other Walking Issue	2015-07-01T17:26:27.000Z	6661	"Walking underneath the underpass is frightening but the only way to get to/from the shops at RI Row from Eckington. The sidewalk is very narrow, it's dark, and cars go through at ridiculously high speeds."	Pedestrian
-77.04271844	38.90939748	{E7EC4FC0-153F-4922-BDA7-ADC161647BD4}	Failure to stop for pedestrians	2015-07-01T17:26:14.000Z	8594	"The crosswalk light and street light are timed so pedestrians heading from the Mass. Ave. corner to the island are forced to cross when oncoming traffic has a green light. Drivers behave aggressively, especially during rush hour"	Pedestrian
-77.02404758	38.90294404	{7B143473-58F7-491B-9752-378FA639FE50}	Other Driving Issue	2015-07-01T17:41:10.000Z	10091	The curb cut on the northwest corner of this intersection sticks out really far and it looks like the right lane of NW-bound Mass Ave is too narrow. Drivers routinely clip the curb and nearly hit pedestrians standing at the edge of the sidewalk.	Pedestrian
-77.05380135	38.90381098	{752E2F53-8D84-4675-8FF7-E986FEE0CB75}	Other Biking Issue	2015-07-01T17:41:52.000Z	11321	"Try turning left from Eastound PA Ave onto the L St bikelane. I have no clue how to do that safely. Drivers speed down PA Ave, and as a biker I have to get to the left lane to get onto L St."	Biker
-77.02807997	38.90134709	{3E156AAA-529F-4159-BC16-61F26D17A33B}	Speeding	2015-07-01T17:42:52.000Z	11592	"Drivers on 12th routinely speed through this intersection, weave around each other, speed up when the light turns yellow, and fail to yield to pedestrians when turning left onto I St."	Pedestrian
-77.02808636	38.91558897	{67C6C776-D188-4934-A04D-50C688E523BB}	Cyclist behavior	2015-07-01T17:43:15.000Z	5685	"Bicyclists on T Street constantly running through 4-way stop sign, despite limited visibility due to parked vehicles."	Car Driver
-77.00958943	38.93123997	{786FF4E7-5D5F-403B-BBD2-C21C4E53F002}	Other Biking Issue	2015-07-01T17:43:18.000Z	2931	potholes and road irregularities pose serious cycling risks	Biker
-77.01616993	38.96132904	{5BF100AA-F8E5-4751-94D8-50E580F77BA3}	Speeding	2015-07-01T17:43:21.000Z	4819	"lack of stop signs, wide lanes and unused parking lanes encourage speeding on this section of interim metropolitan branch trail."	Biker
-77.05350993	38.92697135	{2AE3A1D5-6006-48D1-9F76-D89E9442D4D3}	Cyclist behavior	2015-07-01T17:44:16.000Z	8072	Cyclists often speed down sidewalk (going downhill) and fail to yield to pedestrians.	Pedestrian
-77.01604251	38.95534178	{210B0EF0-2CC4-40E1-A1F1-8D2D4F436D34}	Red light running	2015-07-01T17:44:25.000Z	12598	Cars frequently make illegal right on red turns despite poor visibility due to hill and bikers using interim MBT.	Biker
-77.04122341	38.91702617	{AFDFA540-BAB1-4EB6-B5B5-FAA6BD24A8F8}	Other Driving Issue	2015-07-01T17:44:34.000Z	1920	"This is one of the many, many terribly designed DC intersections. I know it's been redone recently, but it did not get better. Drivers speed, and it's utterly unclear where people are going."	Car Driver
-77.01956468	38.92938407	{B30A2090-C935-4519-9368-6069EEE6E967}	Speeding	2015-07-01T17:45:22.000Z	6497	Cars go super fast down 400-500 Kenyon and Irving.	Pedestrian
-77.02394788	38.91777772	{FF3737FB-D965-4B83-ACE8-C1635F1A99AC}	Long wait to cross	2015-07-01T17:45:31.000Z	4358	"very difficult crossing as a pedestrian, being seen, need clear designated cross time, or perhaps diagonal crossing and more time for peds/bikes."	Pedestrian
-77.00813928	38.9534956	{AF77E182-0A7B-489E-9ECC-62A3E8785E58}	Other Biking Issue	2015-07-01T17:45:35.000Z	4801	Bike lane ends before intersection which encourages drivers to encroach on bikers' space. Please add bike lane through this stop sign and add bollard protection.	Biker
-77.01921436	38.93587921	{50554EB2-76D6-4FDD-97AE-754BEEDC9910}	Poor visibility	2015-07-01T17:45:21.000Z	6982	Traveling eastbound on Princeton to make a right onto Park Place - with cars parked on street it is difficult to see oncoming traffic and cyclists unless you pull through the crosswalk and well into the bike lane.	Car Driver
-77.01787099	38.93781784	{804F3120-0F52-483B-9B02-146781C29E9D}	Poor visibility	2015-07-01T17:46:09.000Z	11936	Hard for a car turning from Quincy St to Rock Creek Church Rd to see cars coming down the hill to their left due to on-street parking.	Car Driver
-77.03849604	38.87930744	{B7157DF3-A392-4351-B663-274381351368}	Other Biking Issue	2015-07-01T17:31:22.000Z	11171	"Space is tight, especially when the bushes have not been trimmed. Could use a wider path to avoid bike/bike conflicts."	Biker
-77.03631954	38.992188	{6790A3ED-069C-4FAE-8310-46DF2B8E7CFE}	Red light running	2015-07-01T17:32:49.000Z	206	Many red light runners on southbound 16th Street (or from Colesville Road) at the North Portal Drive intersection.	Biker
-77.02438896	38.94190639	{EA7D1CF2-122F-455A-BAF6-DD82CA0B3184}	Double parking	2015-07-01T17:33:41.000Z	10175	People use the bike lane as their personal valet service on this block of Upshur.	Biker
-77.03366476	38.89177571	{82CA7E2D-791D-479D-80A0-AA30FE5742E1}	Other Biking Issue	2015-07-01T17:33:58.000Z	1755	"Dangerous to ride on the sidewalk/path sometimes, especially during summer. But also feels dangerous to many to ride with traffic on the street between the 15th St cycletrack and 14th St bridge."	Biker
